brand_id,column,before,after
sb_006_00131,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00132,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00132,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00133,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00133,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00134,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00134,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00135,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00135,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00136,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00136,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00137,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00137,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00138,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00138,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00139,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00139,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00140,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00140,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00141,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00141,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00142,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00142,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00143,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00143,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00144,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00144,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00145,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00145,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00146,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00146,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00147,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00147,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00148,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00148,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00149,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00149,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00150,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00150,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00151,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00151,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00152,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00152,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00153,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00153,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00154,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00154,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00155,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00155,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00156,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00156,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00157,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00157,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00158,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00158,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00159,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00159,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00160,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00160,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00161,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00161,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00162,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00162,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00163,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00163,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00164,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00164,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00165,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00165,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00166,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00166,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00167,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00167,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00168,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00168,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00169,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00169,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00170,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00170,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00171,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00171,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00172,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00172,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00173,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00173,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00174,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00174,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00175,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00175,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00176,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00176,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00177,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00177,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00178,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00178,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00179,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00179,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00180,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00180,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00181,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00181,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00182,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00182,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00183,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00183,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00184,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00184,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00185,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00185,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00186,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00186,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00187,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00187,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00188,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00188,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00189,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00189,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00190,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00190,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00191,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00191,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00192,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00192,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00193,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00193,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00194,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00194,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00195,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00195,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00196,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00196,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00197,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00197,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00198,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00198,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00199,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00199,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00200,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00200,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00201,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00201,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00202,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00202,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00203,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00203,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00204,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00204,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00205,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00205,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00206,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00206,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00207,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00207,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00208,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00208,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00209,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00209,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00210,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00210,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00211,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00211,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00212,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00212,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00213,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00213,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00214,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00214,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00215,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00215,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00216,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00216,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00217,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00217,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00218,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00218,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00219,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00219,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00220,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00220,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00221,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00221,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00222,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00222,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00223,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00223,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00224,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00224,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00225,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00225,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00226,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00226,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00227,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00227,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00228,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00228,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00229,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00229,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00230,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00230,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00231,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00231,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00232,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00232,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
